Top100Year,SongTitle,Artist,LyricsStatus,Lyrics,ReleaseYear,Genre
2021,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,True,"I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
And I see you (oh), the way I breathe you in (in), it's the texture of your skin
I wanna wrap my arms around you, baby, never let you go, oh
And I say, oh, there's nothing like your touch
It's the way you lift me up, yeah
And I'll be right here with you 'til the end
I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
You ain't sure yet, but I'm for ya
All I could want, all I can wish for
Nights alone that we miss more
And days we save as souvenirs
There's no time, I wanna make more time
And give you my whole life
I left my girl, I'm in Mallorca
Hate to leave her, call it torture
Remember when I couldn't hold her
Left her baggage for Rimowa
I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
I get the feeling, so I'm sure (sure)
Hand in my hand because I'm yours
I can't, I can't pretend, I can't ignore you're right for me
Don't think you wanna know just where I've been, oh
Done being distracted
The one I need is right in my arms (oh)
Your kisses taste the sweetest with mine
And I'll be right here with you 'til end of time
I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
(I get my light right from the source, yeah, yeah)
I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)
I got my peaches out in Georgia (oh, yeah, shit)
I get my weed from California (that's that shit)
I took my chick up to the North, yeah (badass bitch)
I get my light right from the source, yeah (yeah, that's it)",2021,"Rhythm and blues, R&B/Soul, Pop rap, Pop, Afrobeats"
2021,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),True,"Said baby, said baby, said baby
What you doing? (What you doing?)
Where you at? (Where you at?)
Oh, you got plans? (You got plans?)
Don't say that (shut your trap)
I'm sipping wine (sip, sip) in a robe (drip, drip)
I look too good (look too good) to be alone (woo-woo)
My house clean (house clean), my pool warm (pool warm)
Just shaved (smooth like a newborn)
We should be dancing, romancing
In the east wing and the west wing
Of this mansion, what's happening?
I ain't playing no games
Every word that I say is coming straight from the heart
So if you tryna lay in these arms
I'ma leave the door open
(I'ma leave the door open)
I'ma leave the door open, girl
(I'ma leave the door open, hoping)
That you feel the way I feel
And you want me like I want you tonight, baby
(Tell me that you're coming through)
Ooh, you're so sweet (so sweet), so tight (so tight)
I won't bite (ah-ah), unless you like (unless you like)
If you smoke (what you smoke?) I got the haze (Purple Haze)
And if you're hungry, girl, I got filets (woo-woo)
Ooh, baby, don't keep me (waiting)
There's so much love we could be making (shamone)
I'm talking kissing, cuddling
Rose petals in the bathtub
Girl, let's jump in, it's bubbling
I ain't playing no games
Every word that I say is coming straight from the heart
So (if you) if you (tryna) tryna lay in these arms
I'ma leave the door open
(I'ma leave the door open)
I'ma leave the door open, girl
(I'ma leave the door open, hoping)
That you feel the way I feel
And you want me like I want you tonight, baby
(Tell me that you're coming through) come on, girl
La-la-la, la-la-la-la (I need you, baby)
La-la-la, la-la-la-la (I gotta see you, baby)
La-la-la, la-la-la-la (girl, I'm tryna give you this)
Ah-ah-ah-ah, ah-ah
Hey-hey, I'ma leave my door open, baby (I'ma leave the door open)
I'ma leave, I'ma leave my door open, girl
(I'ma leave the door open, hoping) and I'm hoping, hoping
That you feel the way I feel
And you want me like I want you tonight, baby
(Tell me that you're coming through) woo!
La-la-la, la-la-la-la (tell me)
(Tell me that you're coming through)
Woo-woo-woo-woo, woo-woo-woo, woo-woo-woo
Woo-woo-woo-woo, woo-woo-woo, woo-woo
La-la-la, la-la-la-la (la-la-la, la-la)
(Tell me that you're coming through)
Girl, I'm here just waiting for you (oh!)
Come on over, I'll adore you (I gotta know!)
La-la-la, la-la-la-la (I'm waiting, waiting, waiting)
(Tell me that you're coming through) for you
Girl, I'm here just waiting for you
Come on over, I'll adore you
La-la-la, la-la-la-la (la-la, la-la)",2021,"Rhythm and blues, R&B/Soul, Pop rap, Pop, Afrobeats"
2021,Save Your Tears,The Weeknd & Ariana Grande,True,"Ooh
Na-na, yeah
I saw you dancing in a crowded room
You look so happy when I'm not with you
But then you saw me, caught you by surprise
A single teardrop falling from your eye
I don't know why I run away
I'll make you cry when I run away
You could've asked me why I broke your heart
You could've told me that you fell apart
But you walked past me like I wasn't there
And just pretended like you didn't care
I don't know why I run away
I'll make you cry when I run away
Take me back 'cause I wanna stay
Save your tears for another
Save your tears for another day
Save your tears for another day
So, I made you think that I would always stay
I said some things that I should never say
Yeah, I broke your heart like someone did to mine
And now you won't love me for a second time
I don't know why I run away, oh, girl
Said I'll make you cry when I run away
Girl, take me back 'cause I wanna stay
Save your tears for another
I realize that I'm much too late
And you deserve someone better
Save your tears for another day (ooh, yeah)
Save your tears for another day (yeah)
I don't know why I run away
I'll make you cry when I run away
Save your tears for another day, ooh, girl (ah)
I said save your tears for another day (ah)
Save your tears for another day (ah)
Save your tears for another day (ah)",2020,"Rhythm and blues, R&B/Soul, Pop rap, Pop, Afrobeats"
2021,Montero (Call Me By Your Name),Lil Nas X,True,"I caught it bad yesterday
You hit me with a call to your place
Ain't been out in a while anyway
Was hoping I could catch you throwing smiles in my face
Romantic talking? You don't even have to try
You're cute enough to fuck with me tonight
Looking at the table and I see the reason why
Baby, you living the life, but nigga, you ain't livin' right
Cocaine and drinking with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can
Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me when you want, call me when you need
Call me out by your name, I'll be on the way like
Mmm, mmm, mmm, mmm
Mmm, mmm, mmm, mmm
Ayy, ayy
I wanna sell what you're buying
I wanna feel on yo' ass in Hawaii
I want that jet lag from fucking and flying
Shoot a child in your mouth while I'm riding
Oh, oh, oh, why me?
A sign of the times every time that I speak
A dime and a nine, it was mine every week
What a time, an incline, God was shining on me
Now I can't leave
And now I'm acting hella elite
Never want the niggas that's in my league
I wanna fuck the ones I envy, I envy
Cocaine and drinking with your friends
You live in the dark, boy, I cannot pretend
I'm not fazed, only here to sin
If Eve ain't in your garden, you know that you can
Call me when you want, call me when you need
Call me in the morning, I'll be on the way
Call me when you want, call me when you need
Call me out by your name, I'll be on the way like
Oh, call me by your name (mmm, mmm, mmm)
Tell me you love me in private
Call me by your name (mmm, mmm, mmm)
I do not care if you lying
Well, I'm just feeling, mm-uh
I wanna get, mm-uh
I'm in my, into my, uh
I'm mm, mm
I'm still, mm, mm-mm, ooh",2021,"Hip hop music, Electropop, Pop, Hip-Hop/Rap"
2021,Deja Vu,Olivia Rodrigo,True,"Car rides to Malibu
Strawberry ice cream
One spoon for two
And trading jackets
Laughing 'bout how small it looks on you
(Ha-ha-ha-ha, ha-ha-ha-ha, ha-ha-ha-ha)
Watching reruns of Glee
Being annoying
Singing in harmony
I bet she's bragging
To all her friends, saying you're so unique, hmm
So when you gonna tell her
That we did that, too?
She thinks it's special
But it's all reused
That was our place, I found it first
I made the jokes you tell to her when she's with you
Do you get déjà vu when she's with you?
Do you get déjà vu? (Ah), hmm
Do you get déjà vu, huh?
Do you call her
Almost say my name?
'Cause let's be honest
We kinda do sound the same
Another actress
I hate to think that I was just your type
I'll bet that she knows Billy Joel
'Cause you played her ""Uptown Girl""
You're singing it together
Now I bet you even tell her
How you love her
In between the chorus and the verse (ooh) (I love you)
So when you gonna tell her
That we did that, too?
She thinks it's special
But it's all reused
That was the show we talked about
Played you the song she's singing now when she's with you
Do you get déjà vu when she's with you?
Do you get déjà vu? Oh
Do you get déjà vu?
Strawberry ice cream in Malibu
Don't act like we didn't do that shit, too
You're trading jackets like we used to do
(Yeah, everything is all reused)
Play her piano, but she doesn't know (oh, oh)
That I was the one who taught you Billy Joel (oh)
A different girl now, but there's nothing new
(I know you get déjà vu)",2021,"Alternative/Indie, R&B/Soul, Pop"
2021,Astronaut In The Ocean,Masked Wolf,True,"Astro-naut
What you know about rollin' down in the deep?
When your brain goes numb, you can call that mental freeze
When these people talk too much, put that shit in slow motion, yeah
I feel like an astronaut in the ocean, ayy
What you know about rollin' down in the deep?
When your brain goes numb, you can call that mental freeze
When these people talk too much, put that shit in slow motion, yeah
I feel like an astronaut in the ocean
She say that I'm cool (damn straight)
I'm like, ""Yeah, that's true"" (that's true)
I believe in G-O-D (ayy)
Don't believe in T-H-O-T
She keep playing me dumb (play me)
I'ma play her for fun (uh-huh)
Y'all don't really know my mental
Lemme give you the picture like stencil
Falling out, in a drought
No flow, rain wasn't pouring down (pouring down)
See, that pain was all around
See, my mode was kinda lounged
Didn't know which-which way to turn
Flow was cool but I still felt burnt
Energy up, you can feel my surge
I'ma kill everything like this purge (ayy)
Let's just get this straight for a second, I'ma work
Even if I don't get paid for progression, I'ma get it (get it)
Everything that I do is electric
I'ma keep it in a motion, keep it moving like kinetic, ayy (yeah, yeah, yeah, yeah)
Put this shit in a frame, better know I don't blame
Everything that I say, man, I seen you deflate
Let me elevate, this ain't a prank
Have you walkin' on a plank, la-la-la-la-la, like
Both hands together, God, let me pray (now let me pray)
Uh, I've been going right, right around, call that relay (Masked Wolf)
Pass the baton, back to them all
Swimming in the pool, Kendrick Lamar, uh
Want a piece of this, a piece of mine, my peace a sign
Can you please read between the lines?
My rhyme's inclined to break your spine
They say that I'm so fine
You could never match my grind (true)
Please do not, not waste my time (Wolf)
What you know about rollin' down in the deep?
When your brain goes numb, you can call that mental freeze
When these people talk too much, put that shit in slow motion, yeah
I feel like an astronaut in the ocean, ayy
What you know about rollin' down in the deep?
When your brain goes numb, you can call that mental freeze
When these people talk too much, put that shit in slow motion, yeah
I feel like an astronaut in the ocean",2019,"Alternative/Indie, R&B/Soul, Pop"
2021,Rapstar,Polo G,True,"Uh (Tuned up)
Copped a BMW, new deposit, I picked up another bag
Like, ""Fuck it, I'ma count while I'm in it""
I hear planes flyin', crowds screamin', money counters, chains clangin'
Shit, I guess that's how it sound when you winnin'
I ain't jokin', do it sound like I'm kiddin'?
I've been makin' like two thousand a minute
So high up through the clouds, I was swimmin'
I'm probably gon' drown when I'm in it
I bet she gon' get loud when I'm in it
And we might have a child when I'm finished
Uh, I won't love a ho, after we fuck she can't get near me
Only bitch I give a conversation to is Siri
My pants Amiri, yes, I'm winnin', clearly
I'm the chosen one, seen my potential so they fear me
Lately, I've been prayin', God, I wonder, can you hear me?
Thinkin' 'bout the old me, I swear I miss you dearly
Stay down 'til you come up, I've been stickin' to that theory
Every day a battle, I'm exhausted and I'm weary
Make sure I smile in public, when alone, my eyes teary
I fought through it all, but that shit hurt me severely
I've been gettin' high to hide behind my insecurities
Takin' different pills but I know it ain't gon'
Uh, copped a BMW, new deposit, I picked up another bag
Like, ""Fuck it, I'ma count while I'm in it""
I hear planes flyin', crowds screamin', money counters, chains clangin'
Shit, I guess that's how it sound when you winnin'
I ain't jokin', do it sound like I'm kiddin'?
I've been makin' like two thousand a minute
So high up through the clouds, I was swimmin'
I'm probably gon' drown when I'm in it
I bet she gon' get loud when I'm in it (uh, uh)
And we might have a child when I'm finished
They say I'm Pac rebirth, never put out a weak verse
Homicides when we lurk, I'ma step 'til my feet hurt
Been puttin' them streets first
White tees turned burgundy T-shirts
Lookin' for somethin' real, he stuck in a deep search
Anxiety killin' me, I just wanna leave Earth
When they ask if I'm okay, it just make everything seem worse
Tryna explain your feelings sound like something you rehearsed
Stabbed me in my back with a clean smirk
Lookin' so deep into your eyes, I can read your thoughts, so
Shut the fuck, I mean, please don't talk
I done been through too much and I don't need another loss
Put that on every war scar, for every battle I fought
Uh, copped a BMW, new deposit, I picked up another bag
Like, ""Fuck it, I'ma count while I'm in it""
I hear planes flyin', crowds screamin', money counters, chains clangin'
Shit, I guess that's how it sound when you winnin'
I ain't jokin', do it sound like I'm kiddin'?
I've been makin' like two thousand a minute
So high up through the clouds, I was swimmin'
I'm probably gon' drown when I'm in it
I bet she gon' get loud when I'm in it
And we might have a child when I'm finished
When I'm finished
When I'm finished",2021,"Hip-Hop/Rap, UK Rap"
2021,Forever After All,Luke Combs,True,"A cold beer's got 12 ounces
A good truck's got maybe three hundred thousand
You only get so much until it's gone
Duracells in a Maglite
A needle drop on a 45
Are the kinda things that only last so long
When the new wears off, and they get to getting old
Sooner or later, time's gonna take its toll
They say nothing lasts forever
But they ain't seen us together
Or the way the moonlight dances in your eyes
Just a t-shirt in the kitchen
With no make-up and a million
Other things that I could look at my whole life
A love like that makes a man have second thoughts
Maybe some things last forever after all
FM station on the outskirts
Blue jeans after years of shift work
All fading out like I always knew they would
The strings on this guitar
The first love lost on a young heart
Those things are gonna break after the getting's good
'Cause the new wears off, and they get to getting old
Yeah, sooner or later, time's gonna take its toll
They say nothing lasts forever
But they ain't seen us together
Or the way the moonlight dances in your eyes
Just a t-shirt in the kitchen
With no make-up and a million
Other things that I could look at my whole life
A love like that makes a man have second thoughts
Maybe some things last forever after all
They say nothing lasts forever
But they ain't seen us together
Or the way the moonlight dances in your eyes
And I know there'll be that moment
The good Lord calls one of us home and
One won't have the other by their side
But heaven knows that that won't last too long
Maybe some things last forever after all
After all",2019,"Hip-Hop/Rap, UK Rap"
2021,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,True,"It's beautiful, it's bittersweet
You're like a broken home to me
I take a shot of memories and black out like an empty street
I fill my days with the way you walk and fill my nights with broken dreams
I make up lies inside my head
Like, ""One day, you'll come back to me""
Now I'm not holding on, not holding on
I'm just depressed that you're gone
Not holding on, not holding on
Beautiful mistakes I make inside my head
She's naked in my bed
And now we lie awake, making beautiful mistakes
I wouldn't take 'em back
I'm in love with the past
And now we lie awake, making beautiful mistakes
Nah-nah-nah (in my head)
Nah-nah-nah (in my bed)
Nah-nah-nah (ayy)
Making beautiful mistakes
It's pitiful, I can't believe how every day gets worse for me
I take a break, I cut you off to keep myself from looking soft
I fill my nights with the way you was and still wake up with broken dreams
I make these lies inside my head
Feel like they're my reality
Now I'm not holding on, not holding on
I'm just depressed that you're gone
Not holding on, not holding on
Beautiful mistakes I make inside my head
She's naked in my bed
And now we lie awake, making beautiful mistakes
I wouldn't take 'em back
I'm in love with the past
And now we lie awake, making beautiful mistakes
Nah-nah-nah (in my head)
Nah-nah-nah (in my bed)
Nah-nah-nah (ayy-ayy)
Making beautiful mistakes
You did me wrong 'cause I let you
Usually, I like my situations beneficial
Doing something different, got me looking stupid (damn)
The only way I'm coming back to you is if you dream it, lucid (hmm)
Prove it, if you made a promise then keep it (keep it)
Why you wanna lie and then get mad? I don't believe it (boy, bye)
But really, I was doing just fine without ya
Looking fine, sipping wine, dancing on club couches (ah)
Baby, why you wanna lose me like you don't need me? (Like you don't need me)
Like I don't block you and you still try to reach me (still try to reach me)
How you figure out how to call me from the TV? (Huh?)
You running outta chances and this time I mean it (ah)
Yeah, bet you miss my love, all in your bed (bed)
Now you're stressing out, pulling your hair (hair)
Smelling your pillows and wishing I was there (I was there)
Sliding down the shower wall, looking sad (sad)
I know it's hard to let go, I'm the best (I'm the best)
Best you ever had and best you gon' get (gon' get)
And if we break up, I don't wanna be friends (be friends)
You're toxic
Beautiful mistakes I make inside my head
She's naked in my bed
And now we lie awake, making beautiful mistakes
I wouldn't take 'em back
I'm in love with the past
And now we lie awake, making beautiful mistakes
Nah-nah-nah (in my head)
Nah-nah-nah (in my bed)
Nah-nah-nah (yeah, yeah, oh-oh)
Making beautiful mistakes
Nah-nah-nah (in my head)
Nah-nah-nah (in my bed)
Nah-nah-nah (ayy, beautiful)
Making beautiful mistakes
Nah-nah-nah
Nah-nah-nah (ooh)
Nah-nah-nah",2021,"Alternative/Indie, Pop, Hip-Hop/Rap"
2021,Without You,The Kid LAROI,True,"You cut out a piece of me, and now I bleed internally
Left here without you (no, no, no), without you (ooh)
And it hurts for me to think about what life could possibly be like
Without you (no, no, no), without you (no, no)
I can't believe that you wouldn't believe me
Fuck all of your reasons
I lost my shit, you know I didn't mean it
Now I see it, you run and repeat it
And I can't take it back, so in the past is where we'll leave it, huh
So there you go, oh
Can't make a wife out of a ho, oh
I'll never find the words to say I'm sorry
But I'm scared to be alone
You cut out a piece of me, and now I bleed internally
Left here without you (no, no, no), without you (ooh)
And it hurts for me to think about what life could possibly be like
Without you (no, no, no), without you (no, no)
Oh-oh, whoa-oh, oh-oh, whoa-oh
Oh-oh, whoa-oh, oh-oh, whoa-oh
Without you, without you, ooh
Oh-oh, whoa-oh, oh-oh, whoa-oh
Oh-oh, whoa-oh, oh-oh, whoa-oh
Without you, without you
It's gon' be hard here on my own
And even harder to let you go
I really wish that we could've got this right
So here I go, oh
Can't make a wife out of a ho, oh
I'll never find the words to say I'm sorry
But I'm scared to be alone
You cut out a piece of me, and now I bleed internally
Left here without you (no, no, no), without you (ooh)
And it hurts for me to think about what life could possibly be like
Without you (no, no, no), without you (no, no)
Oh-oh, whoa-oh, oh-oh, whoa-oh
Oh-oh, whoa-oh, oh-oh, whoa-oh
Without you, without you (no, no, no)",2020,"Pop rock, Pop"
2021,Blinding Lights,The Weeknd,True,"Yeah
I've been tryna call
I've been on my own for long enough
Maybe you can show me how to love, maybe
I'm going through withdrawals
You don't even have to do too much
You can turn me on with just a touch, baby
I look around and
Sin City's cold and empty (oh)
No one's around to judge me (oh)
I can't see clearly when you're gone
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh, when I'm like this, you're the one I trust
(Hey, hey, hey)
I'm running out of time
'Cause I can see the sun light up the sky
So I hit the road in overdrive, baby, oh
The city's cold and empty (oh)
No one's around to judge me (oh)
I can't see clearly when you're gone
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
I said, ooh, I'm drowning in the night
Oh, when I'm like this, you're the one I trust
I'm just walking by to let you know (by to let you know)
I can never say it on the phone (say it on the phone)
Will never let you go this time (ooh)
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch
(Hey, hey, hey)
I said, ooh, I'm blinded by the lights
No, I can't sleep until I feel your touch",2019,"R&B/Soul, Synthwave"
2021,Heartbreak Anniversary,Giveon,True,"Ooh
Balloons are deflated
Guess they look lifeless like me
We miss you on your side of the bed, mmm
Still got your things here
And they stare at me like souvenirs
Don't wanna let you out my head
Just like the day that I met you
The day I thought forever
Said that you love me
But that'll last for never
It's cold outside
Like when you walked out my life
Why you walk out my life?
I get like this every time
On these days that feel like you and me
Heartbreak anniversary
'Cause I remember every time
On these days that feel like you and me
Heartbreak anniversary
Do you ever think of me?
no
(Ooh) no-no, no
(Ooh, ooh, ooh) ooh, nah
I'm buildin' my hopes up
Like presents unopened 'til this day
I still see the messages you read, mmm
I'm foolishly patient
(Foolishly patient)
Can't get past the taste of your lips
(Taste of your lips)
Don't wanna let you out my head
Just like the day that I met you
The day I thought forever
Said that you love me
But that'll last for never
It's cold outside
Like when you walked out my life
Why you walk out my life? (My life)
I get like this every time
On these days that feel like you and me
Heartbreak anniversary
'Cause I remember every time
On these days that feel like you and me
Heartbreak anniversary
Do you ever think of me?
of me
'Cause I think of you, think of you",2020,"R&B/Soul, Synthwave"
2021,Thot Shit,Megan Thee Stallion,True,"Hands on my knees, shakin' ass, on my thot shit
Post me a pic, finna make me a profit
When the liquor hit, then a bitch get toxic
(Why the fuck you in the club with niggas wildin'?)
I've been lit since brunch, thot shit
Order 42 for the table, let's pop shit
Missionary or doggystyle, I'ma top shit
Pussy-ass niggas hatin' on me from the closet, ah
Hoes tryna call me a snake, shit, I guess I can relate
'Cause a bitch spit a whole lotta venom
And since these hoes all rats, when they come around me
All I see is a whole lotta dinner
I walk around the house butt-naked
And I stop at every mirror just to stare at my own posterior
I don't give a fuck who talk behind my back
'Cause the bitch knew better than to let me hear her (ah)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, shakin' ass, on my thot shit (thot shit)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, ha-hands on my knees
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, shakin' ass, on my thot shit (thot shit)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, hands on my knees
Hoes said they wish a bitch would, and I'm a genie
Bitch so hot, gotta stay in bikinis
He got a girl, but he keep beggin' to see me
I love it when a nigga got a mouth full of VVs
No, I'm not a patient, but I let him treat me
I gotta be a doctor how I'm orderin' CCs
Go to your place, no face, no case
Ninety-nine percent tint in a blacked-out Wraith
I remember hoes used to clap for me happily
Now I'm bossed up and them same hoes mad at me
Acting like they ridin', whole time tryna pass me
Watchin' me go through it, still tryna drag me
Actin' like you winnin', if you think about it, actually
Are they supportin' you or really just attackin' me?
I don't give a fuck 'bout a blog tryna bash me
I'm the shit per the Recording Academy (ah)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, shakin' ass, on my thot shit (thot shit)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, ha-hands on my knees
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, shakin' ass, on my thot shit (thot shit)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, hands on my knees
Drinkin' out the motherfuckin' bottle on my thot shit
Everything I eat go straight to my pockets
2021, finna graduate college
Goth girl shit, I'm a real hot topic
Fuckin' on a nigga, make him sing, on some pop shit
I need a real headbanger, on some rock shit
Pussy like crack, wanna hit it like dope
Got a real hot box, but a bitch don't smoke (ah)
Hot girl, but I'm still the coldest, hey
I'm the big homie, but I ain't the oldest, hmm
Bitch dry hatin', tryna get noticed
Man, ain't nobody come to see you, Otis, look
How many bitches lyin' if they say they bars is better?
They really puppets, so I really gotta go and Geppetto
I'm really talkin', but it really can apply to whoever
My pen a freak, it'll go after a bitch or a nigga (huh)
Big bank take lil' bank, bitch, add it up
Hoes takin' shots, but they ain't in my caliber
Booked, but I squeeze a lil' head in my calendar
Lookin' in the mirror like, ""Damn, I don't brag enough""
LVs, Double C's, Birkins, I'm workin'
My chain ain't hittin' if a bitch ain't hurtin'
Look, I ain't even finna argue with a bitch
One thing I know, two things for certain
None of these hoes sayin' shit to my face
And none of these hoes finna see me at the bank
And I'ma keep talkin' all the shit that I want
And I dare one of these hoes come tell me I can't (can't)
We ain't even speakin' if the nigga ain't spendin'
He could never say that I was one of his women
I don't even let niggas know where I stay
I'll be damned if he thinkin' he poppin' up on this pimpin' (ah)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, shakin' ass, on my thot shit (thot shit)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, ha-hands on my knees
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, shakin' ass, on my thot shit (thot shit)
Hands on my knees, shakin' ass, on my thot shit
Hands on my knees, hands on my knees",2021,"R&B/Soul, Synthwave"
2021,Best Friend,Saweetie Featuring Doja Cat,True,"That my best friend, she a real bad bitch
Got her own money, she 'on't need no nig'
On the dance floor, she had two-three drinks
Now she twerkin', she throw it out and come back in
That's my best friend, she a real bad bitch
Drive her own car, she 'on't need no Lyft
In the strip club, know my girl gon' tip
Now she twerkin', she throw it out and come back in
Beep-beep, is that my bestie in a Tessie?
Fresh blow out, skin on tan, ooh, she ready
Bitch, you look goodt, with a T at the end
I'ma hype her every time, that my motherfuckin' friend
She been down since the jellies and the Volvos
Got me steppin' out that Jeep, got Manolo's
When we pull up to the scene, they be filled with jealousy
If a bitch get finicky, she gon' bring that energy (pop-pop-pop)
I hit her phone with the tea, like, ""Bitch, guess what?""
All the rich ass boys wanna fuck on us
All this ass sittin' up, you can look, don't touch
In our bag, bust some bands every time we link up
That my best friend, she a real bad bitch
Got her own money, she 'on't need no nig'
On the dance floor, she had two, three drinks
Now she twerkin', she throw it out and come back in
That's my best friend, she a real bad bitch
Drive her own car, she 'on't need no Lyft
In the strip club, know my girl gon' tip
Now she twerkin', she throw it out and come back in
That my best friend, if you need a freak
I ain't dumb, but motherfucker, she my Tweedledee
If she ride for me (ride), she 'on't need a key
If you sideways, she'll straighten you if need to be
And she so bad that I just can't take that bitch nowhere
She off her fifth shot, said, ""Mmm-mmm, don't go there""
Bitch, break her back, she protect and attack
Get that strap like them buckle, foot on neck, give no air
Whole world wanna be us
And my main bitch, she my day-one
On my way, bitch, let you get drunk
Let's celebrate 'cause we the baddest in the club
That my best friend, she a real bad bitch
Got her own money, she 'on't need no nig'
On the dance floor, she had two, three drinks
Now she twerkin', she throw it out and come back in
That's my best friend, she a real bad bitch
Drive her own car, she 'on't need no Lyft
In the strip club, know my girl gon' tip
Now she twerkin', she throw it out and come back in
Ha, best friend, you the baddest and you know it (you know)
Uh-oh, girl, I think our booty growin' (ayy-yeah)
Fuck it up in the mirror, hit them poses (pose)
Best friend, damn, you motherfuckin' glowin' (woo-woo)
Best friend, damn, your wrist look like it's frozen (it's frozen)
Uh-oh, girl, I think our booty growin' (uh-oh)
Fuck it up in the mirror, hit them poses (hit that pose)
Best friend, you my motherfuckin' soulmate",2021,"Hip hop music, Pop rap, Hip-Hop/Rap"
2021,Heat Waves,Glass Animals,True,"Road shimmer
Wiggling the vision
Heat heat waves
I'm swimming in a mirror
Road shimmer
Wiggling the vision
Heat heat waves
I'm swimming in a
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
Usually I put
Something on TV
So we never think
About you and me
But today I see
Our reflections
Clearly in Hollywood
Laying on the screen
You just need a better life than this
You need something I can never give
Fake water all across the road
It's gone now, the night has come, but
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
You can't fight it
You can't breathe
You say something so loving, but
Now I've got to let you go
You'll be better off in someone new
I don't wanna be alone
You know it hurts me too
You look so broken when you cry
One more and then I'll say goodbye
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
I just wonder what you're dreaming of
When you sleep and smile so comfortable
I just wish that I could give you that
That look that's perfectly un-sad
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Heat waves been faking me out
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
Sometimes, all I think about is you
Late nights in the middle of June
Heat waves been faking me out
Can't make you happier now
Road shimmer
Wiggling the vision
Heat heat waves
I'm swimming in a mirror
Road shimmer
Wiggling the vision
Heat heat waves
I'm swimming in a mirror",2020,"Alternative/Indie, Contemporary R&B, R&B/Soul, Psychedelic pop, Dance/Electronic, Pop"
